Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,ingreso neto
2016-06-30,2016,6,30,,5,27,30,33890523
2016-07-01,2016,7,1,,6,27,1,7101822
2016-07-02,2016,7,2,,7,27,2,2493173
2016-07-03,2016,7,3,,1,28,3,27100
2016-07-04,2016,7,4,,2,28,4,4439532
2016-07-05,2016,7,5,,3,28,5,6113215
2016-07-06,2016,7,6,,4,28,6,6013095
2016-07-07,2016,7,7,,5,28,7,272681151
2016-07-08,2016,7,8,,6,28,8,17363326
2016-07-09,2016,7,9,,7,28,9,6869538
2016-07-10,2016,7,10,,1,29,10,298527
2016-07-11,2016,7,11,,2,29,11,30634336
2016-07-12,2016,7,12,,3,29,12,44926221
2016-07-13,2016,7,13,,4,29,13,60837321
2016-07-14,2016,7,14,,5,29,14,172810670
2016-07-15,2016,7,15,,6,29,15,432572692
2016-07-16,2016,7,16,,7,29,16,68750629
2016-07-17,2016,7,17,,1,30,17,581699
2016-07-18,2016,7,18,,2,30,18,487441062
2016-07-19,2016,7,19,,3,30,19,5653761
2016-07-20,2016,7,20,,4,30,20,13109872
2016-07-21,2016,7,21,,5,30,21,12331183
2016-07-22,2016,7,22,,6,30,22,28186601
2016-07-23,2016,7,23,,7,30,23,8171756
2016-07-24,2016,7,24,,1,31,24,100494
2016-07-25,2016,7,25,,2,31,25,12980833
2016-07-26,2016,7,26,,3,31,26,15767990
2016-07-27,2016,7,27,,4,31,27,13061853
2016-07-28,2016,7,28,,5,31,28,13304913
2016-07-29,2016,7,29,,6,31,29,20016452
2016-07-30,2016,7,30,,7,31,30,13512946
2016-07-31,2016,7,31,,1,32,31,1646838
2016-08-01,2016,8,1,,2,32,1,1314776
2016-08-02,2016,8,2,,3,32,2,4894540
2016-08-03,2016,8,3,,4,32,3,7129580
2016-08-04,2016,8,4,,5,32,4,5593274
2016-08-05,2016,8,5,,6,32,5,8615016
2016-08-06,2016,8,6,,7,32,6,4005208
2016-08-07,2016,8,7,,1,33,7,54293
2016-08-08,2016,8,8,,2,33,8,11008496
2016-08-09,2016,8,9,,3,33,9,27368286
2016-08-10,2016,8,10,,4,33,10,18527824
2016-08-11,2016,8,11,,5,33,11,301574553
2016-08-12,2016,8,12,,6,33,12,114583768
2016-08-13,2016,8,13,,7,33,13,18208209
2016-08-14,2016,8,14,,1,34,14,332087
2016-08-15,2016,8,15,,2,34,15,180375730
2016-08-16,2016,8,16,,3,34,16,187249418
2016-08-17,2016,8,17,,4,34,17,307669167
2016-08-18,2016,8,18,,5,34,18,489860736
2016-08-19,2016,8,19,,6,34,19,20591150
2016-08-20,2016,8,20,,7,34,20,2620224
2016-08-21,2016,8,21,,1,35,21,117348
2016-08-22,2016,8,22,,2,35,22,10225425
2016-08-23,2016,8,23,,3,35,23,11471799
2016-08-24,2016,8,24,,4,35,24,10175454
2016-08-25,2016,8,25,,5,35,25,18413846
2016-08-26,2016,8,26,,6,35,26,14417124
2016-08-27,2016,8,27,,7,35,27,4731889
2016-08-28,2016,8,28,,1,36,28,194916
2016-08-29,2016,8,29,,2,36,29,10723244
2016-08-30,2016,8,30,,3,36,30,13863037
2016-08-31,2016,8,31,,4,36,31,21484316
2016-09-01,2016,9,1,,5,36,1,5755177
2016-09-02,2016,9,2,,6,36,2,7723821
2016-09-03,2016,9,3,,7,36,3,4026516
2016-09-04,2016,9,4,,1,37,4,33154
2016-09-05,2016,9,5,,2,37,5,3934697
2016-09-06,2016,9,6,,3,37,6,8860176
2016-09-07,2016,9,7,,4,37,7,13385373
2016-09-08,2016,9,8,,5,37,8,26280423
2016-09-09,2016,9,9,,6,37,9,40230040
2016-09-10,2016,9,10,,7,37,10,11441464
2016-09-11,2016,9,11,,1,38,11,300623
2016-09-12,2016,9,12,,2,38,12,317102134
2016-09-13,2016,9,13,,3,38,13,156117489
2016-09-14,2016,9,14,,4,38,14,3320148
2016-09-15,2016,9,15,,5,38,15,107264
2016-09-16,2016,9,16,,6,38,16,89486384
2016-09-17,2016,9,17,,7,38,17,19239863
2016-09-18,2016,9,18,,1,39,18,290470
2016-09-19,2016,9,19,,2,39,19,127607295
2016-09-20,2016,9,20,,3,39,20,195253297
2016-09-21,2016,9,21,,4,39,21,234696727
2016-09-22,2016,9,22,,5,39,22,402008533
2016-09-23,2016,9,23,,6,39,23,18355683
2016-09-24,2016,9,24,,7,39,24,5500009
2016-09-25,2016,9,25,,1,40,25,73175
2016-09-26,2016,9,26,,2,40,26,21084217
2016-09-27,2016,9,27,,3,40,27,15779474
2016-09-28,2016,9,28,,4,40,28,6923612
2016-09-29,2016,9,29,,5,40,29,11529516
2016-09-30,2016,9,30,,6,40,30,36155097
2016-10-01,2016,10,1,,7,40,1,1957388
2016-10-02,2016,10,2,,1,41,2,82388
2016-10-03,2016,10,3,,2,41,3,6737456
2016-10-04,2016,10,4,,3,41,4,9712153
2016-10-05,2016,10,5,,4,41,5,6705500
2016-10-06,2016,10,6,,5,41,6,8071045
2016-10-07,2016,10,7,,6,41,7,12791244
2016-10-08,2016,10,8,,7,41,8,4852141
2016-10-09,2016,10,9,,1,42,9,94126
2016-10-10,2016,10,10,,2,42,10,19881709
2016-10-11,2016,10,11,,3,42,11,41731779
2016-10-12,2016,10,12,,4,42,12,300680610
2016-10-13,2016,10,13,,5,42,13,64595896
2016-10-14,2016,10,14,,6,42,14,206246444
2016-10-15,2016,10,15,,7,42,15,26909087
2016-10-16,2016,10,16,,1,43,16,298276
2016-10-17,2016,10,17,,2,43,17,204421186
2016-10-18,2016,10,18,,3,43,18,299792781
2016-10-19,2016,10,19,,4,43,19,449856135
2016-10-20,2016,10,20,,5,43,20,26418835
2016-10-21,2016,10,21,,6,43,21,18335799
2016-10-22,2016,10,22,,7,43,22,9692205
2016-10-23,2016,10,23,,1,44,23,105644
2016-10-24,2016,10,24,,2,44,24,14830433
2016-10-25,2016,10,25,,3,44,25,12176373
2016-10-26,2016,10,26,,4,44,26,8114081
2016-10-27,2016,10,27,,5,44,27,11615917
2016-10-28,2016,10,28,,6,44,28,10405743
2016-10-29,2016,10,29,,7,44,29,7145328
2016-10-30,2016,10,30,,1,45,30,349936
2016-10-31,2016,10,31,,2,45,31,19448839
2016-11-01,2016,11,1,,3,45,1,8986753
2016-11-02,2016,11,2,,4,45,2,1641394
2016-11-03,2016,11,3,,5,45,3,6202697
2016-11-04,2016,11,4,,6,45,4,6028300
2016-11-05,2016,11,5,,7,45,5,2579408
2016-11-06,2016,11,6,,1,46,6,14993
2016-11-07,2016,11,7,,2,46,7,7728008
2016-11-08,2016,11,8,,3,46,8,14183182
2016-11-09,2016,11,9,,4,46,9,21926989
2016-11-10,2016,11,10,,5,46,10,33186566
2016-11-11,2016,11,11,,6,46,11,319446611
2016-11-12,2016,11,12,,7,46,12,11301894
2016-11-13,2016,11,13,,1,47,13,565197
2016-11-14,2016,11,14,,2,47,14,73559747
2016-11-15,2016,11,15,,3,47,15,155511768
2016-11-16,2016,11,16,,4,47,16,207116973
2016-11-17,2016,11,17,,5,47,17,368489629
2016-11-18,2016,11,18,,6,47,18,449601780
2016-11-19,2016,11,19,,7,47,19,14278165
2016-11-20,2016,11,20,,1,48,20,953002
2016-11-21,2016,11,21,,2,48,21,10136660
2016-11-22,2016,11,22,,3,48,22,12374285
2016-11-23,2016,11,23,,4,48,23,14629606
2016-11-24,2016,11,24,,5,48,24,11644945
2016-11-25,2016,11,25,,6,48,25,11567261
2016-11-26,2016,11,26,,7,48,26,4748196
2016-11-27,2016,11,27,,1,49,27,229173
2016-11-28,2016,11,28,,2,49,28,7614418
2016-11-29,2016,11,29,,3,49,29,17618209
2016-11-30,2016,11,30,,4,49,30,24090879
2016-12-01,2016,12,1,,5,49,1,4988134
2016-12-02,2016,12,2,,6,49,2,270567720
2016-12-03,2016,12,3,,7,49,3,2590812
2016-12-04,2016,12,4,,1,50,4,52165
2016-12-05,2016,12,5,,2,50,5,4773638
2016-12-06,2016,12,6,,3,50,6,14296836
2016-12-07,2016,12,7,,4,50,7,9455897
2016-12-08,2016,12,8,,5,50,8,352967
2016-12-09,2016,12,9,,6,50,9,14455693
2016-12-10,2016,12,10,,7,50,10,4724424
2016-12-11,2016,12,11,,1,51,11,298193
2016-12-12,2016,12,12,,2,51,12,27676209
2016-12-13,2016,12,13,,3,51,13,66898815
2016-12-14,2016,12,14,,4,51,14,136324011
2016-12-15,2016,12,15,,5,51,15,356821825
2016-12-16,2016,12,16,,6,51,16,687674336
2016-12-17,2016,12,17,,7,51,17,22704200
2016-12-18,2016,12,18,,1,52,18,285151
2016-12-19,2016,12,19,,2,52,19,16281902
2016-12-20,2016,12,20,,3,52,20,28047899
2016-12-21,2016,12,21,,4,52,21,11996091
2016-12-22,2016,12,22,,5,52,22,32591973
2016-12-23,2016,12,23,,6,52,23,11919994
2016-12-24,2016,12,24,,7,52,24,2823663
2016-12-25,2016,12,25,,1,53,25,24347
2016-12-26,2016,12,26,,2,53,26,146927
2016-12-27,2016,12,27,,3,53,27,270618542
2016-12-28,2016,12,28,,4,53,28,8241549
2016-12-29,2016,12,29,,5,53,29,11484159
2016-12-30,2016,12,30,,6,53,30,22008661
2016-12-31,2016,12,31,,7,53,31,815976
2017-01-01,2017,1,1,,1,1,1,26705
2017-01-02,2017,1,2,,2,1,2,37714
2017-01-03,2017,1,3,,3,1,3,3767500
2017-01-04,2017,1,4,,4,1,4,6480960
2017-01-05,2017,1,5,,5,1,5,10654019
2017-01-06,2017,1,6,,6,1,6,8316703
2017-01-07,2017,1,7,,7,1,7,5736910
2017-01-08,2017,1,8,,1,2,8,121252
2017-01-09,2017,1,9,,2,2,9,9295549
2017-01-10,2017,1,10,,3,2,10,16277718
2017-01-11,2017,1,11,,4,2,11,36021157
2017-01-12,2017,1,12,,5,2,12,56100812
2017-01-13,2017,1,13,,6,2,13,132453903
2017-01-14,2017,1,14,,7,2,14,20646987
2017-01-15,2017,1,15,,1,3,15,884783
2017-01-16,2017,1,16,,2,3,16,150998056
2017-01-17,2017,1,17,,3,3,17,164318682
2017-01-18,2017,1,18,,4,3,18,235711526
2017-01-19,2017,1,19,,5,3,19,297848847
2017-01-20,2017,1,20,,6,3,20,388055594
2017-01-21,2017,1,21,,7,3,21,13492493
2017-01-22,2017,1,22,,1,4,22,653671
2017-01-23,2017,1,23,,2,4,23,10186682
2017-01-24,2017,1,24,,3,4,24,15115665
2017-01-25,2017,1,25,,4,4,25,22281111
2017-01-26,2017,1,26,,5,4,26,11008753
2017-01-27,2017,1,27,,6,4,27,12901329
2017-01-28,2017,1,28,,7,4,28,7683527
2017-01-29,2017,1,29,,1,5,29,85308
2017-01-30,2017,1,30,,2,5,30,12817528
2017-01-31,2017,1,31,,3,5,31,33719702
2017-02-01,2017,2,1,,4,5,1,6498891
2017-02-02,2017,2,2,,5,5,2,6916381
2017-02-03,2017,2,3,,6,5,3,8409320
2017-02-04,2017,2,4,,7,5,4,4224213
2017-02-05,2017,2,5,,1,6,5,551631
2017-02-06,2017,2,6,,2,6,6,10967664
2017-02-07,2017,2,7,,3,6,7,20440027
2017-02-08,2017,2,8,,4,6,8,32059655
2017-02-09,2017,2,9,,5,6,9,26146365
2017-02-10,2017,2,10,,6,6,10,60302940
2017-02-11,2017,2,11,,7,6,11,21268797
2017-02-12,2017,2,12,,1,7,12,648829
2017-02-13,2017,2,13,,2,7,13,57343681
2017-02-14,2017,2,14,,3,7,14,391695133
2017-02-15,2017,2,15,,4,7,15,192822252
2017-02-16,2017,2,16,,5,7,16,335917757
2017-02-17,2017,2,17,,6,7,17,598831905
2017-02-18,2017,2,18,,7,7,18,18180891
2017-02-19,2017,2,19,,1,8,19,217734
2017-02-20,2017,2,20,,2,8,20,13793665
2017-02-21,2017,2,21,,3,8,21,13734689
2017-02-22,2017,2,22,,4,8,22,22826009
2017-02-23,2017,2,23,,5,8,23,12613072
2017-02-24,2017,2,24,,6,8,24,16462206
2017-02-25,2017,2,25,,7,8,25,3776486
2017-02-26,2017,2,26,,1,9,26,51507
2017-02-27,2017,2,27,,2,9,27,13618260
2017-02-28,2017,2,28,,3,9,28,32581248
2017-03-01,2017,3,1,,4,9,1,11262795
2017-03-02,2017,3,2,,5,9,2,7979465
2017-03-03,2017,3,3,,6,9,3,7909582
2017-03-04,2017,3,4,,7,9,4,4244201
2017-03-05,2017,3,5,,1,10,5,85847
2017-03-06,2017,3,6,,2,10,6,9068278
2017-03-07,2017,3,7,,3,10,7,24920103
2017-03-08,2017,3,8,,4,10,8,21643629
2017-03-09,2017,3,9,,5,10,9,30862753
2017-03-10,2017,3,10,,6,10,10,61071011
2017-03-11,2017,3,11,,7,10,11,11426048
2017-03-12,2017,3,12,,1,11,12,394947
2017-03-13,2017,3,13,,2,11,13,374940932
2017-03-14,2017,3,14,,3,11,14,136327113
2017-03-15,2017,3,15,,4,11,15,178315780
2017-03-16,2017,3,16,,5,11,16,369466838
2017-03-17,2017,3,17,,6,11,17,562966585
2017-03-18,2017,3,18,,7,11,18,20068427
2017-03-19,2017,3,19,,1,12,19,412426
2017-03-20,2017,3,20,,2,12,20,15451724
2017-03-21,2017,3,21,,3,12,21,18393852
2017-03-22,2017,3,22,,4,12,22,11825219
2017-03-23,2017,3,23,,5,12,23,7831147
2017-03-24,2017,3,24,,6,12,24,11707325
2017-03-25,2017,3,25,,7,12,25,7842752
2017-03-26,2017,3,26,,1,13,26,115755
2017-03-27,2017,3,27,,2,13,27,8096531
2017-03-28,2017,3,28,,3,13,28,11946796
2017-03-29,2017,3,29,,4,13,29,11007970
2017-03-30,2017,3,30,,5,13,30,11956939
2017-03-31,2017,3,31,,6,13,31,19078550
2017-04-01,2017,4,1,,7,13,1,2176169
2017-04-02,2017,4,2,,1,14,2,379429
2017-04-03,2017,4,3,,2,14,3,7595850
2017-04-04,2017,4,4,,3,14,4,11806869
2017-04-05,2017,4,5,,4,14,5,7445559
2017-04-06,2017,4,6,,5,14,6,17765416
2017-04-07,2017,4,7,,6,14,7,43541828
2017-04-08,2017,4,8,,7,14,8,8543804
2017-04-09,2017,4,9,,1,15,9,138877
2017-04-10,2017,4,10,,2,15,10,38667388
2017-04-11,2017,4,11,,3,15,11,49984855
2017-04-12,2017,4,12,,4,15,12,46427461
2017-04-13,2017,4,13,,5,15,13,380086
2017-04-14,2017,4,14,,6,15,14,192121
2017-04-15,2017,4,15,,7,15,15,599879
2017-04-16,2017,4,16,,1,16,16,247023
2017-04-17,2017,4,17,,2,16,17,474624779
2017-04-18,2017,4,18,,3,16,18,198096571
2017-04-19,2017,4,19,,4,16,19,360274711
2017-04-20,2017,4,20,,5,16,20,580424409
2017-04-21,2017,4,21,,6,16,21,41069475
2017-04-22,2017,4,22,,7,16,22,8187731
2017-04-23,2017,4,23,,1,17,23,70088
2017-04-24,2017,4,24,,2,17,24,8178594
2017-04-25,2017,4,25,,3,17,25,11970105
2017-04-26,2017,4,26,,4,17,26,11407966
2017-04-27,2017,4,27,,5,17,27,12636191
2017-04-28,2017,4,28,,6,17,28,25743720
2017-04-29,2017,4,29,,7,17,29,15311431
2017-04-30,2017,4,30,,1,18,30,616047
2017-05-01,2017,5,1,,2,18,1,251037
2017-05-02,2017,5,2,,3,18,2,6642413
2017-05-03,2017,5,3,,4,18,3,6816363
2017-05-04,2017,5,4,,5,18,4,6944316
2017-05-05,2017,5,5,,6,18,5,18372519
2017-05-06,2017,5,6,,7,18,6,4549844
2017-05-07,2017,5,7,,1,19,7,273571
2017-05-08,2017,5,8,,2,19,8,20098280
2017-05-09,2017,5,9,,3,19,9,321021247
2017-05-10,2017,5,10,,4,19,10,62165799
2017-05-11,2017,5,11,,5,19,11,56340888
2017-05-12,2017,5,12,,6,19,12,135785720
2017-05-13,2017,5,13,,7,19,13,36865041
2017-05-14,2017,5,14,,1,20,14,673377
2017-05-15,2017,5,15,,2,20,15,158554709
2017-05-16,2017,5,16,,3,20,16,356129929
2017-05-17,2017,5,17,,4,20,17,661245172
2017-05-18,2017,5,18,,5,20,18,34036369
2017-05-19,2017,5,19,,6,20,19,13206941
2017-05-20,2017,5,20,,7,20,20,5574635
2017-05-21,2017,5,21,,1,21,21,2036415
2017-05-22,2017,5,22,,2,21,22,11180871
2017-05-23,2017,5,23,,3,21,23,20822810
2017-05-24,2017,5,24,,4,21,24,13522272
2017-05-25,2017,5,25,,5,21,25,11721671
2017-05-26,2017,5,26,,6,21,26,32214276
2017-05-27,2017,5,27,,7,21,27,4232677
2017-05-28,2017,5,28,,1,22,28,58168
2017-05-29,2017,5,29,,2,22,29,12780862
2017-05-30,2017,5,30,,3,22,30,4831884
2017-05-31,2017,5,31,,4,22,31,26071987
2017-06-01,2017,6,1,,5,22,1,4832642
2017-06-02,2017,6,2,,6,22,2,7932824
2017-06-03,2017,6,3,,7,22,3,5720934
2017-06-04,2017,6,4,,1,23,4,40532
2017-06-05,2017,6,5,,2,23,5,5825789
2017-06-06,2017,6,6,,3,23,6,15933488
2017-06-07,2017,6,7,,4,23,7,20268540
2017-06-08,2017,6,8,,5,23,8,31800286
2017-06-09,2017,6,9,,6,23,9,44134843
2017-06-10,2017,6,10,,7,23,10,9871403
2017-06-11,2017,6,11,,1,24,11,1050595
2017-06-12,2017,6,12,,2,24,12,43464651
2017-06-13,2017,6,13,,3,24,13,365196116
2017-06-14,2017,6,14,,4,24,14,121078158
2017-06-15,2017,6,15,,5,24,15,204603098
2017-06-16,2017,6,16,,6,24,16,378269532
2017-06-17,2017,6,17,,7,24,17,69717055
2017-06-18,2017,6,18,,1,25,18,3232768
2017-06-19,2017,6,19,,2,25,19,536448228
2017-06-20,2017,6,20,,3,25,20,29768401
2017-06-21,2017,6,21,,4,25,21,10642237
2017-06-22,2017,6,22,,5,25,22,26030235
2017-06-23,2017,6,23,,6,25,23,13160239
2017-06-24,2017,6,24,,7,25,24,5660197
2017-06-25,2017,6,25,,1,26,25,164767
2017-06-26,2017,6,26,,2,26,26,12380147
2017-06-27,2017,6,27,,3,26,27,8663627
2017-06-28,2017,6,28,,4,26,28,8250773
2017-06-29,2017,6,29,,5,26,29,18069644
2017-06-30,2017,6,30,,6,26,30,29380112
2017-07-01,2017,7,1,,7,26,1,2828242
2017-07-02,2017,7,2,,1,27,2,129600
2017-07-03,2017,7,3,,2,27,3,6001538
2017-07-04,2017,7,4,,3,27,4,5237146
2017-07-05,2017,7,5,,4,27,5,5473415
2017-07-06,2017,7,6,,5,27,6,300251047
2017-07-07,2017,7,7,,6,27,7,25803820
2017-07-08,2017,7,8,,7,27,8,5487794
2017-07-09,2017,7,9,,1,28,9,339228
2017-07-10,2017,7,10,,2,28,10,17642471
2017-07-11,2017,7,11,,3,28,11,33291465
2017-07-12,2017,7,12,,4,28,12,47451897
2017-07-13,2017,7,13,,5,28,13,85137697
2017-07-14,2017,7,14,,6,28,14,143149707
2017-07-15,2017,7,15,,7,28,15,27402205
2017-07-16,2017,7,16,,1,29,16,733950
2017-07-17,2017,7,17,,2,29,17,194317820
2017-07-18,2017,7,18,,3,29,18,205360463
2017-07-19,2017,7,19,,4,29,19,13551732
2017-07-20,2017,7,20,,5,29,20,288393981
2017-07-21,2017,7,21,,6,29,21,465106959
2017-07-22,2017,7,22,,7,29,22,18712318
2017-07-23,2017,7,23,,1,30,23,118845
2017-07-24,2017,7,24,,2,30,24,10606081
2017-07-25,2017,7,25,,3,30,25,13980893
2017-07-26,2017,7,26,,4,30,26,12030013
2017-07-27,2017,7,27,,5,30,27,14381409
2017-07-28,2017,7,28,,6,30,28,19263669
2017-07-29,2017,7,29,,7,30,29,5817286
2017-07-30,2017,7,30,,1,31,30,157418
2017-07-31,2017,7,31,,2,31,31,31284330
2017-08-01,2017,8,1,,3,31,1,1802265
2017-08-02,2017,8,2,,4,31,2,6836656
2017-08-03,2017,8,3,,5,31,3,10630272
2017-08-04,2017,8,4,,6,31,4,9778008
2017-08-05,2017,8,5,,7,31,5,3498342
2017-08-06,2017,8,6,,1,32,6,559502
2017-08-07,2017,8,7,,2,32,7,15203622
2017-08-08,2017,8,8,,3,32,8,28218223
2017-08-09,2017,8,9,,4,32,9,35019253
2017-08-10,2017,8,10,,5,32,10,19380683
2017-08-11,2017,8,11,,6,32,11,63736593
2017-08-12,2017,8,12,,7,32,12,12886546
2017-08-13,2017,8,13,,1,33,13,361669
2017-08-14,2017,8,14,,2,33,14,425058633
2017-08-15,2017,8,15,,3,33,15,153235710
2017-08-16,2017,8,16,,4,33,16,173645428
2017-08-17,2017,8,17,,5,33,17,402232818
2017-08-18,2017,8,18,,6,33,18,544970537
2017-08-19,2017,8,19,,7,33,19,5107440
2017-08-20,2017,8,20,,1,34,20,17211755
2017-08-21,2017,8,21,,2,34,21,14036496
2017-08-22,2017,8,22,,3,34,22,20315698
2017-08-23,2017,8,23,,4,34,23,8016932
2017-08-24,2017,8,24,,5,34,24,11376151
2017-08-25,2017,8,25,,6,34,25,25399020
2017-08-26,2017,8,26,,7,34,26,4251015
2017-08-27,2017,8,27,,1,35,27,132621
2017-08-28,2017,8,28,,2,35,28,8073892
2017-08-29,2017,8,29,,3,35,29,8812784
2017-08-30,2017,8,30,,4,35,30,13443837
2017-08-31,2017,8,31,,5,35,31,24621339
2017-09-01,2017,9,1,,6,35,1,11207810
2017-09-02,2017,9,2,,7,35,2,2569739
2017-09-03,2017,9,3,,1,36,3,189438
2017-09-04,2017,9,4,,2,36,4,10880373
2017-09-05,2017,9,5,,3,36,5,4390153
2017-09-06,2017,9,6,,4,36,6,12395381
2017-09-07,2017,9,7,,5,36,7,29659649
2017-09-08,2017,9,8,,6,36,8,38862485
2017-09-09,2017,9,9,,7,36,9,10270326
2017-09-10,2017,9,10,,1,37,10,251221
2017-09-11,2017,9,11,,2,37,11,336119971
2017-09-12,2017,9,12,,3,37,12,80720397
2017-09-13,2017,9,13,,4,37,13,123614233
2017-09-14,2017,9,14,,5,37,14,19682123
2017-09-15,2017,9,15,,6,37,15,325493
2017-09-16,2017,9,16,,7,37,16,9564673
2017-09-17,2017,9,17,,1,38,17,332295
2017-09-18,2017,9,18,,2,38,18,142006693
2017-09-19,2017,9,19,,3,38,19,175623275
2017-09-20,2017,9,20,,4,38,20,182116331
2017-09-21,2017,9,21,,5,38,21,265630518
2017-09-22,2017,9,22,,6,38,22,427269717
2017-09-23,2017,9,23,,7,38,23,7422025
2017-09-24,2017,9,24,,1,39,24,14707254
2017-09-25,2017,9,25,,2,39,25,11150692
2017-09-26,2017,9,26,,3,39,26,11371871
2017-09-27,2017,9,27,,4,39,27,10253324
2017-09-28,2017,9,28,,5,39,28,13740788
2017-09-29,2017,9,29,,6,39,29,28167009
2017-09-30,2017,9,30,,7,39,30,13797320
2017-10-01,2017,10,1,,1,40,1,320621
2017-10-02,2017,10,2,,2,40,2,8672772
2017-10-03,2017,10,3,,3,40,3,5408775
2017-10-04,2017,10,4,,4,40,4,9501395
2017-10-05,2017,10,5,,5,40,5,19601582
2017-10-06,2017,10,6,,6,40,6,23259814
2017-10-07,2017,10,7,,7,40,7,4726079
2017-10-08,2017,10,8,,1,41,8,201602
2017-10-09,2017,10,9,,2,41,9,22485316
2017-10-10,2017,10,10,,3,41,10,40550722
2017-10-11,2017,10,11,,4,41,11,47283885
2017-10-12,2017,10,12,,5,41,12,370139481
2017-10-13,2017,10,13,,6,41,13,179819993
2017-10-14,2017,10,14,,7,41,14,23700323
2017-10-15,2017,10,15,,1,42,15,638099
2017-10-16,2017,10,16,,2,42,16,189701780
2017-10-17,2017,10,17,,3,42,17,342605672
2017-10-18,2017,10,18,,4,42,18,611394411
2017-10-19,2017,10,19,,5,42,19,31349154
2017-10-20,2017,10,20,,6,42,20,21084927
2017-10-21,2017,10,21,,7,42,21,6106102
2017-10-22,2017,10,22,,1,43,22,142721
2017-10-23,2017,10,23,,2,43,23,15550116
2017-10-24,2017,10,24,,3,43,24,12471957
2017-10-25,2017,10,25,,4,43,25,7215429
2017-10-26,2017,10,26,,5,43,26,9569531
2017-10-27,2017,10,27,,6,43,27,27915616
2017-10-28,2017,10,28,,7,43,28,3625133
2017-10-29,2017,10,29,,1,44,29,177013
2017-10-30,2017,10,30,,2,44,30,15049454
2017-10-31,2017,10,31,,3,44,31,29276786
2017-11-01,2017,11,1,,4,44,1,7394947
2017-11-02,2017,11,2,,5,44,2,3168892
2017-11-03,2017,11,3,,6,44,3,11867446
2017-11-04,2017,11,4,,7,44,4,3111886
2017-11-05,2017,11,5,,1,45,5,60342
2017-11-06,2017,11,6,,2,45,6,6470053
2017-11-07,2017,11,7,,3,45,7,307080111
2017-11-08,2017,11,8,,4,45,8,23138061
2017-11-09,2017,11,9,,5,45,9,26843838
2017-11-10,2017,11,10,,6,45,10,58982469
2017-11-11,2017,11,11,,7,45,11,11152790
2017-11-12,2017,11,12,,1,46,12,1832288
2017-11-13,2017,11,13,,2,46,13,91949406
2017-11-14,2017,11,14,,3,46,14,109960093
2017-11-15,2017,11,15,,4,46,15,173594104
2017-11-16,2017,11,16,,5,46,16,348741444
2017-11-17,2017,11,17,,6,46,17,682233221
2017-11-18,2017,11,18,,7,46,18,27808269
2017-11-19,2017,11,19,,1,47,19,664820
2017-11-20,2017,11,20,,2,47,20,12942738
2017-11-21,2017,11,21,,3,47,21,15794753
2017-11-22,2017,11,22,,4,47,22,11450009
2017-11-23,2017,11,23,,5,47,23,9968359
2017-11-24,2017,11,24,,6,47,24,15907563
2017-11-25,2017,11,25,,7,47,25,3978830
2017-11-26,2017,11,26,,1,48,26,132664
2017-11-27,2017,11,27,,2,48,27,312726051
2017-11-28,2017,11,28,,3,48,28,17235064
2017-11-29,2017,11,29,,4,48,29,12080629
2017-11-30,2017,11,30,,5,48,30,34927211
2017-12-01,2017,12,1,,6,48,1,11418814
2017-12-02,2017,12,2,,7,48,2,2419367
2017-12-03,2017,12,3,,1,49,3,80341
2017-12-04,2017,12,4,,2,49,4,5311649
2017-12-05,2017,12,5,,3,49,5,9444072
2017-12-06,2017,12,6,,4,49,6,18579704
2017-12-07,2017,12,7,,5,49,7,23787524
2017-12-08,2017,12,8,,6,49,8,1303247
2017-12-09,2017,12,9,,7,49,9,7105038
2017-12-10,2017,12,10,,1,50,10,666074
2017-12-11,2017,12,11,,2,50,11,42629387
2017-12-12,2017,12,12,,3,50,12,57970470
2017-12-13,2017,12,13,,4,50,13,105882803
2017-12-14,2017,12,14,,5,50,14,201740754
2017-12-15,2017,12,15,,6,50,15,340302464
2017-12-16,2017,12,16,,7,50,16,73025229
2017-12-17,2017,12,17,,1,51,17,3033793
2017-12-18,2017,12,18,,2,51,18,631277521
2017-12-19,2017,12,19,,3,51,19,54357692
2017-12-20,2017,12,20,,4,51,20,40770239
2017-12-21,2017,12,21,,5,51,21,10101572
2017-12-22,2017,12,22,,6,51,22,23689690
2017-12-23,2017,12,23,,7,51,23,4042854
2017-12-24,2017,12,24,,1,52,24,108690
2017-12-25,2017,12,25,,2,52,25,239279
2017-12-26,2017,12,26,,3,52,26,13308443
2017-12-27,2017,12,27,,4,52,27,12535768
2017-12-28,2017,12,28,,5,52,28,13666603
2017-12-29,2017,12,29,,6,52,29,29728769
2017-12-30,2017,12,30,,7,52,30,8141803
2017-12-31,2017,12,31,,1,53,31,342288
2018-01-01,2018,1,1,,2,1,1,84698
2018-01-02,2018,1,2,,3,1,2,4904319
2018-01-03,2018,1,3,,4,1,3,9217364
2018-01-04,2018,1,4,,5,1,4,4952104
2018-01-05,2018,1,5,,6,1,5,13423286
2018-01-06,2018,1,6,,7,1,6,4189612
2018-01-07,2018,1,7,,1,2,7,574900
2018-01-08,2018,1,8,,2,2,8,23849780
2018-01-09,2018,1,9,,3,2,9,26438446
2018-01-10,2018,1,10,,4,2,10,59090926
2018-01-11,2018,1,11,,5,2,11,85669784
