Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,Ventas
29/11/2016,2016,11,29,4,3,49,29,17618208.79
30/11/2016,2016,11,30,4,4,49,30,24090878.7
1/12/2016,2016,12,1,4,5,49,1,4988134.145
2/12/2016,2016,12,2,4,6,49,2,270567720.3
3/12/2016,2016,12,3,4,7,49,3,2590812.429
4/12/2016,2016,12,4,4,1,50,4,52164.57
5/12/2016,2016,12,5,4,2,50,5,4773638.09
6/12/2016,2016,12,6,4,3,50,6,14296835.84
7/12/2016,2016,12,7,4,4,50,7,9455897.191
8/12/2016,2016,12,8,4,5,50,8,352967.05
9/12/2016,2016,12,9,4,6,50,9,14455692.62
10/12/2016,2016,12,10,4,7,50,10,4724423.889
11/12/2016,2016,12,11,4,1,51,11,298193.11
12/12/2016,2016,12,12,4,2,51,12,27676208.9
13/12/2016,2016,12,13,4,3,51,13,66898815.3
14/12/2016,2016,12,14,4,4,51,14,136324011.1
15/12/2016,2016,12,15,4,5,51,15,356821825.1
16/12/2016,2016,12,16,4,6,51,16,687674336.2
17/12/2016,2016,12,17,4,7,51,17,22704199.7
18/12/2016,2016,12,18,4,1,52,18,285150.57
19/12/2016,2016,12,19,4,2,52,19,16281902.08
20/12/2016,2016,12,20,4,3,52,20,28047899.37
21/12/2016,2016,12,21,4,4,52,21,11996090.61
22/12/2016,2016,12,22,4,5,52,22,32591973.43
23/12/2016,2016,12,23,4,6,52,23,11919993.77
24/12/2016,2016,12,24,4,7,52,24,2823663.237
25/12/2016,2016,12,25,4,1,53,25,24347.12
26/12/2016,2016,12,26,4,2,53,26,146926.59
27/12/2016,2016,12,27,4,3,53,27,270618542.3
28/12/2016,2016,12,28,4,4,53,28,8241548.589
29/12/2016,2016,12,29,4,5,53,29,11484158.76
30/12/2016,2016,12,30,4,6,53,30,22008661.49
31/12/2016,2016,12,31,4,7,53,31,815975.74
1/1/2017,2017,1,1,1,1,1,1,26705.15
2/1/2017,2017,1,2,1,2,1,2,37713.68
3/1/2017,2017,1,3,1,3,1,3,3767500.458
4/1/2017,2017,1,4,1,4,1,4,6480959.534
5/1/2017,2017,1,5,1,5,1,5,10654018.74
6/1/2017,2017,1,6,1,6,1,6,8316702.762
7/1/2017,2017,1,7,1,7,1,7,5736909.686
8/1/2017,2017,1,8,1,1,2,8,121252.43
9/1/2017,2017,1,9,1,2,2,9,9295548.62
10/1/2017,2017,1,10,1,3,2,10,16277718.06
11/1/2017,2017,1,11,1,4,2,11,36021156.99
12/1/2017,2017,1,12,1,5,2,12,56100812.28
13/1/2017,2017,1,13,1,6,2,13,132453902.6
14/1/2017,2017,1,14,1,7,2,14,20646987.32
15/1/2017,2017,1,15,1,1,3,15,884782.58
16/1/2017,2017,1,16,1,2,3,16,150998055.5
17/1/2017,2017,1,17,1,3,3,17,164318682.3
18/1/2017,2017,1,18,1,4,3,18,235711526.2
19/1/2017,2017,1,19,1,5,3,19,297848847.1
20/1/2017,2017,1,20,1,6,3,20,388055593.9
21/1/2017,2017,1,21,1,7,3,21,13492492.8
22/1/2017,2017,1,22,1,1,4,22,653670.75
23/1/2017,2017,1,23,1,2,4,23,10186681.86
24/1/2017,2017,1,24,1,3,4,24,15115665.14
25/1/2017,2017,1,25,1,4,4,25,22281110.73
26/1/2017,2017,1,26,1,5,4,26,11008753.39
27/1/2017,2017,1,27,1,6,4,27,12901329.04
28/1/2017,2017,1,28,1,7,4,28,7683526.696
29/1/2017,2017,1,29,1,1,5,29,85308.3
30/1/2017,2017,1,30,1,2,5,30,12817528.03
31/1/2017,2017,1,31,1,3,5,31,33719702.36
1/2/2017,2017,2,1,1,4,5,1,6498890.61
2/2/2017,2017,2,2,1,5,5,2,6916381.335
3/2/2017,2017,2,3,1,6,5,3,8409320.09
4/2/2017,2017,2,4,1,7,5,4,4224212.83
5/2/2017,2017,2,5,1,1,6,5,551631.27
6/2/2017,2017,2,6,1,2,6,6,10967664.37
7/2/2017,2017,2,7,1,3,6,7,20440026.53
8/2/2017,2017,2,8,1,4,6,8,32059655.07
9/2/2017,2017,2,9,1,5,6,9,26146364.86
10/2/2017,2017,2,10,1,6,6,10,60302940.27
11/2/2017,2017,2,11,1,7,6,11,21268796.53
12/2/2017,2017,2,12,1,1,7,12,648828.75
13/2/2017,2017,2,13,1,2,7,13,57343680.73
14/2/2017,2017,2,14,1,3,7,14,391695133.2
15/2/2017,2017,2,15,1,4,7,15,192822251.9
16/2/2017,2017,2,16,1,5,7,16,335917756.9
17/2/2017,2017,2,17,1,6,7,17,598831905.4
18/2/2017,2017,2,18,1,7,7,18,18180891.44
19/2/2017,2017,2,19,1,1,8,19,217733.83
20/2/2017,2017,2,20,1,2,8,20,13793664.7
21/2/2017,2017,2,21,1,3,8,21,13734689.38
22/2/2017,2017,2,22,1,4,8,22,22826008.68
23/2/2017,2017,2,23,1,5,8,23,12613072.49
24/2/2017,2017,2,24,1,6,8,24,16462206.01
25/2/2017,2017,2,25,1,7,8,25,3776485.855
26/2/2017,2017,2,26,1,1,9,26,51506.64
27/2/2017,2017,2,27,1,2,9,27,13618260.41
28/2/2017,2017,2,28,1,3,9,28,32581247.57
1/3/2017,2017,3,1,1,4,9,1,11262795.45
2/3/2017,2017,3,2,1,5,9,2,7979465.286
3/3/2017,2017,3,3,1,6,9,3,7909582.202
4/3/2017,2017,3,4,1,7,9,4,4244201.395
5/3/2017,2017,3,5,1,1,10,5,85847.28
6/3/2017,2017,3,6,1,2,10,6,9068277.977
7/3/2017,2017,3,7,1,3,10,7,24920103.32
8/3/2017,2017,3,8,1,4,10,8,21643629.45
9/3/2017,2017,3,9,1,5,10,9,30862752.98
10/3/2017,2017,3,10,1,6,10,10,61071011.49
11/3/2017,2017,3,11,1,7,10,11,11426048.38
12/3/2017,2017,3,12,1,1,11,12,394946.78
13/3/2017,2017,3,13,1,2,11,13,374940932.1
14/3/2017,2017,3,14,1,3,11,14,136327112.8
15/3/2017,2017,3,15,1,4,11,15,178315779.7
16/3/2017,2017,3,16,1,5,11,16,369466838
17/3/2017,2017,3,17,1,6,11,17,562966584.8
18/3/2017,2017,3,18,1,7,11,18,20068427
19/3/2017,2017,3,19,1,1,12,19,412426.15
20/3/2017,2017,3,20,1,2,12,20,15451724.41
21/3/2017,2017,3,21,1,3,12,21,18393852.41
22/3/2017,2017,3,22,1,4,12,22,11825218.68
23/3/2017,2017,3,23,1,5,12,23,7831146.98
24/3/2017,2017,3,24,1,6,12,24,11707324.87
25/3/2017,2017,3,25,1,7,12,25,7842751.84
26/3/2017,2017,3,26,1,1,13,26,115754.74
27/3/2017,2017,3,27,1,2,13,27,8096530.56
28/3/2017,2017,3,28,1,3,13,28,11946795.85
29/3/2017,2017,3,29,1,4,13,29,11007970.27
30/3/2017,2017,3,30,1,5,13,30,11956939.25
31/3/2017,2017,3,31,1,6,13,31,19078550.33
1/4/2017,2017,4,1,2,7,13,1,2176168.898
2/4/2017,2017,4,2,2,1,14,2,379429.11
3/4/2017,2017,4,3,2,2,14,3,7595849.517
4/4/2017,2017,4,4,2,3,14,4,11806868.98
5/4/2017,2017,4,5,2,4,14,5,7445559.145
6/4/2017,2017,4,6,2,5,14,6,17765415.64
7/4/2017,2017,4,7,2,6,14,7,43541827.76
8/4/2017,2017,4,8,2,7,14,8,8543804.039
9/4/2017,2017,4,9,2,1,15,9,138876.87
10/4/2017,2017,4,10,2,2,15,10,38667388.45
11/4/2017,2017,4,11,2,3,15,11,49984855.19
12/4/2017,2017,4,12,2,4,15,12,46427461.06
13/4/2017,2017,4,13,2,5,15,13,380085.55
14/4/2017,2017,4,14,2,6,15,14,192121.02
15/4/2017,2017,4,15,2,7,15,15,599878.99
16/4/2017,2017,4,16,2,1,16,16,247023.48
17/4/2017,2017,4,17,2,2,16,17,474624778.7
18/4/2017,2017,4,18,2,3,16,18,198096571.1
19/4/2017,2017,4,19,2,4,16,19,360274710.9
20/4/2017,2017,4,20,2,5,16,20,580424408.5
21/4/2017,2017,4,21,2,6,16,21,41069475.29
22/4/2017,2017,4,22,2,7,16,22,8187730.982
23/4/2017,2017,4,23,2,1,17,23,70088.446
24/4/2017,2017,4,24,2,2,17,24,8178594.045
25/4/2017,2017,4,25,2,3,17,25,11970104.52
26/4/2017,2017,4,26,2,4,17,26,11407966.34
27/4/2017,2017,4,27,2,5,17,27,12636190.55
28/4/2017,2017,4,28,2,6,17,28,25743719.95
29/4/2017,2017,4,29,2,7,17,29,15311430.62
30/4/2017,2017,4,30,2,1,18,30,616047.34
1/5/2017,2017,5,1,2,2,18,1,251037.11
2/5/2017,2017,5,2,2,3,18,2,6642412.74
3/5/2017,2017,5,3,2,4,18,3,6816362.957
4/5/2017,2017,5,4,2,5,18,4,6944315.916
5/5/2017,2017,5,5,2,6,18,5,18372519
6/5/2017,2017,5,6,2,7,18,6,4549843.988
7/5/2017,2017,5,7,2,1,19,7,273570.64
8/5/2017,2017,5,8,2,2,19,8,20098279.68
9/5/2017,2017,5,9,2,3,19,9,321021247.2
10/5/2017,2017,5,10,2,4,19,10,62165798.6
11/5/2017,2017,5,11,2,5,19,11,56340888.05
12/5/2017,2017,5,12,2,6,19,12,135785720
13/5/2017,2017,5,13,2,7,19,13,36865040.61
14/5/2017,2017,5,14,2,1,20,14,673376.58
15/5/2017,2017,5,15,2,2,20,15,158554709.1
16/5/2017,2017,5,16,2,3,20,16,356129929.1
17/5/2017,2017,5,17,2,4,20,17,661245171.6
18/5/2017,2017,5,18,2,5,20,18,34036368.71
19/5/2017,2017,5,19,2,6,20,19,13206941.25
20/5/2017,2017,5,20,2,7,20,20,5574634.834
21/5/2017,2017,5,21,2,1,21,21,2036415.39
22/5/2017,2017,5,22,2,2,21,22,11180870.91
23/5/2017,2017,5,23,2,3,21,23,20822810.41
24/5/2017,2017,5,24,2,4,21,24,13522272.18
25/5/2017,2017,5,25,2,5,21,25,11721670.6
26/5/2017,2017,5,26,2,6,21,26,32214275.61
27/5/2017,2017,5,27,2,7,21,27,4232676.798
28/5/2017,2017,5,28,2,1,22,28,58168.26
29/5/2017,2017,5,29,2,2,22,29,12780861.61
30/5/2017,2017,5,30,2,3,22,30,4831883.87
31/5/2017,2017,5,31,2,4,22,31,26071987.34
1/6/2017,2017,6,1,2,5,22,1,4832641.82
2/6/2017,2017,6,2,2,6,22,2,7932824.437
3/6/2017,2017,6,3,2,7,22,3,5720933.999
4/6/2017,2017,6,4,2,1,23,4,40531.72
5/6/2017,2017,6,5,2,2,23,5,5825789.042
6/6/2017,2017,6,6,2,3,23,6,15933487.61
7/6/2017,2017,6,7,2,4,23,7,20268540.15
8/6/2017,2017,6,8,2,5,23,8,31800286.18
9/6/2017,2017,6,9,2,6,23,9,44134843.37
10/6/2017,2017,6,10,2,7,23,10,9871402.601
11/6/2017,2017,6,11,2,1,24,11,1050595.3
12/6/2017,2017,6,12,2,2,24,12,43464650.96
13/6/2017,2017,6,13,2,3,24,13,365196115.7
14/6/2017,2017,6,14,2,4,24,14,121078157.9
15/6/2017,2017,6,15,2,5,24,15,204603097.6
16/6/2017,2017,6,16,2,6,24,16,378269531.8
17/6/2017,2017,6,17,2,7,24,17,69717055.3
18/6/2017,2017,6,18,2,1,25,18,3232768.2
19/6/2017,2017,6,19,2,2,25,19,536448227.7
20/6/2017,2017,6,20,2,3,25,20,29768400.64
21/6/2017,2017,6,21,2,4,25,21,10642237.03
22/6/2017,2017,6,22,2,5,25,22,26030234.6
23/6/2017,2017,6,23,2,6,25,23,13160239.24
24/6/2017,2017,6,24,2,7,25,24,5660196.965
25/6/2017,2017,6,25,2,1,26,25,164766.71
26/6/2017,2017,6,26,2,2,26,26,12380147.11
27/6/2017,2017,6,27,2,3,26,27,8663626.722
28/6/2017,2017,6,28,2,4,26,28,8250772.555
29/6/2017,2017,6,29,2,5,26,29,18069643.83
30/6/2017,2017,6,30,2,6,26,30,29380112.26
1/7/2017,2017,7,1,3,7,26,1,2828242.08
2/7/2017,2017,7,2,3,1,27,2,129599.86
3/7/2017,2017,7,3,3,2,27,3,6001537.612
4/7/2017,2017,7,4,3,3,27,4,5237146.263
5/7/2017,2017,7,5,3,4,27,5,5473414.541
6/7/2017,2017,7,6,3,5,27,6,300251047.3
7/7/2017,2017,7,7,3,6,27,7,25803820.01
8/7/2017,2017,7,8,3,7,27,8,5487793.76
9/7/2017,2017,7,9,3,1,28,9,339228.03
10/7/2017,2017,7,10,3,2,28,10,17642471.34
11/7/2017,2017,7,11,3,3,28,11,33291464.75
12/7/2017,2017,7,12,3,4,28,12,47451896.96
13/7/2017,2017,7,13,3,5,28,13,85137697.15
14/7/2017,2017,7,14,3,6,28,14,143149706.6
15/7/2017,2017,7,15,3,7,28,15,27402204.89
16/7/2017,2017,7,16,3,1,29,16,733949.91
17/7/2017,2017,7,17,3,2,29,17,194317819.6
18/7/2017,2017,7,18,3,3,29,18,205360463
19/7/2017,2017,7,19,3,4,29,19,13551731.98
20/7/2017,2017,7,20,3,5,29,20,288393981.3
21/7/2017,2017,7,21,3,6,29,21,465106958.6
22/7/2017,2017,7,22,3,7,29,22,18712318.38
23/7/2017,2017,7,23,3,1,30,23,118844.74
24/7/2017,2017,7,24,3,2,30,24,10606081.28
25/7/2017,2017,7,25,3,3,30,25,13980892.77
26/7/2017,2017,7,26,3,4,30,26,12030013.18
27/7/2017,2017,7,27,3,5,30,27,14381409.31
28/7/2017,2017,7,28,3,6,30,28,19263668.9
29/7/2017,2017,7,29,3,7,30,29,5817286.323
30/7/2017,2017,7,30,3,1,31,30,157418.24
31/7/2017,2017,7,31,3,2,31,31,31284330.08
1/8/2017,2017,8,1,3,3,31,1,1802264.93
2/8/2017,2017,8,2,3,4,31,2,6836655.637
3/8/2017,2017,8,3,3,5,31,3,10630272.36
4/8/2017,2017,8,4,3,6,31,4,9778007.925
5/8/2017,2017,8,5,3,7,31,5,3498342.108
6/8/2017,2017,8,6,3,1,32,6,559501.98
7/8/2017,2017,8,7,3,2,32,7,15203621.82
8/8/2017,2017,8,8,3,3,32,8,28218223.17
9/8/2017,2017,8,9,3,4,32,9,35019252.54
10/8/2017,2017,8,10,3,5,32,10,19380682.69
11/8/2017,2017,8,11,3,6,32,11,63736592.86
12/8/2017,2017,8,12,3,7,32,12,12886545.88
13/8/2017,2017,8,13,3,1,33,13,361668.89
14/8/2017,2017,8,14,3,2,33,14,425058632.8
15/8/2017,2017,8,15,3,3,33,15,153235710
16/8/2017,2017,8,16,3,4,33,16,173645427.7
17/8/2017,2017,8,17,3,5,33,17,402232817.6
18/8/2017,2017,8,18,3,6,33,18,544970537
19/8/2017,2017,8,19,3,7,33,19,5107440.097
20/8/2017,2017,8,20,3,1,34,20,17211754.55
21/8/2017,2017,8,21,3,2,34,21,14036495.76
22/8/2017,2017,8,22,3,3,34,22,20315698.1
23/8/2017,2017,8,23,3,4,34,23,8016932.156
24/8/2017,2017,8,24,3,5,34,24,11376150.65
25/8/2017,2017,8,25,3,6,34,25,25399019.6
26/8/2017,2017,8,26,3,7,34,26,4251014.853
27/8/2017,2017,8,27,3,1,35,27,132620.74
28/8/2017,2017,8,28,3,2,35,28,8073892.233
29/8/2017,2017,8,29,3,3,35,29,8812783.784
30/8/2017,2017,8,30,3,4,35,30,13443836.53
31/8/2017,2017,8,31,3,5,35,31,24621338.54
1/9/2017,2017,9,1,3,6,35,1,11207809.58
2/9/2017,2017,9,2,3,7,35,2,2569738.859
3/9/2017,2017,9,3,3,1,36,3,189437.5
4/9/2017,2017,9,4,3,2,36,4,10880373.43
5/9/2017,2017,9,5,3,3,36,5,4390153.363
6/9/2017,2017,9,6,3,4,36,6,12395380.72
7/9/2017,2017,9,7,3,5,36,7,29659648.73
8/9/2017,2017,9,8,3,6,36,8,38862484.7
9/9/2017,2017,9,9,3,7,36,9,10270326.45
10/9/2017,2017,9,10,3,1,37,10,251221.01
11/9/2017,2017,9,11,3,2,37,11,336119970.8
12/9/2017,2017,9,12,3,3,37,12,80720397.13
13/9/2017,2017,9,13,3,4,37,13,123614233.3
14/9/2017,2017,9,14,3,5,37,14,19682123.36
15/9/2017,2017,9,15,3,6,37,15,325492.6
16/9/2017,2017,9,16,3,7,37,16,9564673.115
17/9/2017,2017,9,17,3,1,38,17,332295.07
18/9/2017,2017,9,18,3,2,38,18,142006692.6
19/9/2017,2017,9,19,3,3,38,19,175623275
20/9/2017,2017,9,20,3,4,38,20,182116330.8
21/9/2017,2017,9,21,3,5,38,21,265630518.5
22/9/2017,2017,9,22,3,6,38,22,427269717.2
23/9/2017,2017,9,23,3,7,38,23,7422024.81
24/9/2017,2017,9,24,3,1,39,24,14707253.81
25/9/2017,2017,9,25,3,2,39,25,11150691.55
26/9/2017,2017,9,26,3,3,39,26,11371871.36
27/9/2017,2017,9,27,3,4,39,27,10253323.64
28/9/2017,2017,9,28,3,5,39,28,13740788.24
29/9/2017,2017,9,29,3,6,39,29,28167008.81
30/9/2017,2017,9,30,3,7,39,30,13797319.95
1/10/2017,2017,10,1,4,1,40,1,320621.12
2/10/2017,2017,10,2,4,2,40,2,8672771.635
3/10/2017,2017,10,3,4,3,40,3,5408774.51
4/10/2017,2017,10,4,4,4,40,4,9501395.264
5/10/2017,2017,10,5,4,5,40,5,19601581.52
6/10/2017,2017,10,6,4,6,40,6,23259813.85
7/10/2017,2017,10,7,4,7,40,7,4726078.55
8/10/2017,2017,10,8,4,1,41,8,201601.75
9/10/2017,2017,10,9,4,2,41,9,22485316.13
10/10/2017,2017,10,10,4,3,41,10,40550722.2
11/10/2017,2017,10,11,4,4,41,11,47283884.82
12/10/2017,2017,10,12,4,5,41,12,370139481.3
13/10/2017,2017,10,13,4,6,41,13,179819993.5
14/10/2017,2017,10,14,4,7,41,14,23700322.83
15/10/2017,2017,10,15,4,1,42,15,638098.59
16/10/2017,2017,10,16,4,2,42,16,189701779.6
17/10/2017,2017,10,17,4,3,42,17,342605672.1
18/10/2017,2017,10,18,4,4,42,18,611394411.5
19/10/2017,2017,10,19,4,5,42,19,31349154.22
20/10/2017,2017,10,20,4,6,42,20,21084926.88
21/10/2017,2017,10,21,4,7,42,21,6106102.084
22/10/2017,2017,10,22,4,1,43,22,142720.94
23/10/2017,2017,10,23,4,2,43,23,15550116.45
24/10/2017,2017,10,24,4,3,43,24,12471957.4
25/10/2017,2017,10,25,4,4,43,25,7215428.71
26/10/2017,2017,10,26,4,5,43,26,9569531.437
27/10/2017,2017,10,27,4,6,43,27,27915616.05
28/10/2017,2017,10,28,4,7,43,28,3625133.168
29/10/2017,2017,10,29,4,1,44,29,177012.7
30/10/2017,2017,10,30,4,2,44,30,15049453.93
31/10/2017,2017,10,31,4,3,44,31,29276786.46
1/11/2017,2017,11,1,4,4,44,1,7394947.145
2/11/2017,2017,11,2,4,5,44,2,3168891.792
3/11/2017,2017,11,3,4,6,44,3,11867445.74
4/11/2017,2017,11,4,4,7,44,4,3111886.098
5/11/2017,2017,11,5,4,1,45,5,60342.12
6/11/2017,2017,11,6,4,2,45,6,6470053.476
7/11/2017,2017,11,7,4,3,45,7,307080111.1
8/11/2017,2017,11,8,4,4,45,8,23138061.26
9/11/2017,2017,11,9,4,5,45,9,26843837.74
10/11/2017,2017,11,10,4,6,45,10,58982469.19
11/11/2017,2017,11,11,4,7,45,11,11152789.59
12/11/2017,2017,11,12,4,1,46,12,1832287.55
13/11/2017,2017,11,13,4,2,46,13,91949406.13
14/11/2017,2017,11,14,4,3,46,14,109960092.6
15/11/2017,2017,11,15,4,4,46,15,173594104
16/11/2017,2017,11,16,4,5,46,16,348741443.8
17/11/2017,2017,11,17,4,6,46,17,682233221
18/11/2017,2017,11,18,4,7,46,18,27808269.44
19/11/2017,2017,11,19,4,1,47,19,664819.68
20/11/2017,2017,11,20,4,2,47,20,12942737.81
21/11/2017,2017,11,21,4,3,47,21,15794753.15
22/11/2017,2017,11,22,4,4,47,22,11450009.26
23/11/2017,2017,11,23,4,5,47,23,9968359.401
24/11/2017,2017,11,24,4,6,47,24,15907562.58
25/11/2017,2017,11,25,4,7,47,25,3978829.698
26/11/2017,2017,11,26,4,1,48,26,132664.21
27/11/2017,2017,11,27,4,2,48,27,312726051.3
28/11/2017,2017,11,28,4,3,48,28,17235063.94
29/11/2017,2017,11,29,4,4,48,29,12080629.38
30/11/2017,2017,11,30,4,5,48,30,34927211.48
1/12/2017,2017,12,1,4,6,48,1,11418813.96
2/12/2017,2017,12,2,4,7,48,2,2419367.271
3/12/2017,2017,12,3,4,1,49,3,80341.31
4/12/2017,2017,12,4,4,2,49,4,5311649.24
5/12/2017,2017,12,5,4,3,49,5,9444071.668
6/12/2017,2017,12,6,4,4,49,6,18579703.64
7/12/2017,2017,12,7,4,5,49,7,23787523.76
8/12/2017,2017,12,8,4,6,49,8,1303247.178
9/12/2017,2017,12,9,4,7,49,9,7105038.18
10/12/2017,2017,12,10,4,1,50,10,666073.55
11/12/2017,2017,12,11,4,2,50,11,42629387.02
12/12/2017,2017,12,12,4,3,50,12,57970469.59
13/12/2017,2017,12,13,4,4,50,13,105882803.2
14/12/2017,2017,12,14,4,5,50,14,201740753.7
15/12/2017,2017,12,15,4,6,50,15,340302463.8
16/12/2017,2017,12,16,4,7,50,16,73025229.26
17/12/2017,2017,12,17,4,1,51,17,3033792.99
18/12/2017,2017,12,18,4,2,51,18,631277520.9
19/12/2017,2017,12,19,4,3,51,19,54357692.15
20/12/2017,2017,12,20,4,4,51,20,40770238.57
21/12/2017,2017,12,21,4,5,51,21,10101571.72
22/12/2017,2017,12,22,4,6,51,22,23689690.15
23/12/2017,2017,12,23,4,7,51,23,4042853.69
24/12/2017,2017,12,24,4,1,52,24,108690.26
25/12/2017,2017,12,25,4,2,52,25,239279.16
26/12/2017,2017,12,26,4,3,52,26,13308442.81
27/12/2017,2017,12,27,4,4,52,27,12535768.05
28/12/2017,2017,12,28,4,5,52,28,13666603.11
29/12/2017,2017,12,29,4,6,52,29,29728769.29
30/12/2017,2017,12,30,4,7,52,30,8141802.909
31/12/2017,2017,12,31,4,1,53,31,342287.71
1/1/2018,2018,1,1,1,2,1,1,84698.36
2/1/2018,2018,1,2,1,3,1,2,4904318.69
3/1/2018,2018,1,3,1,4,1,3,9217363.95
4/1/2018,2018,1,4,1,5,1,4,4952104.49
5/1/2018,2018,1,5,1,6,1,5,13423285.96
6/1/2018,2018,1,6,1,7,1,6,4189611.53
7/1/2018,2018,1,7,1,1,2,7,574900.33
8/1/2018,2018,1,8,1,2,2,8,23849779.67
9/1/2018,2018,1,9,1,3,2,9,26438445.56
10/1/2018,2018,1,10,1,4,2,10,59090926.49
11/1/2018,2018,1,11,1,5,2,11,85669784
12/1/2018,2018,1,12,1,6,2,12,125577823.5
13/1/2018,2018,1,13,1,7,2,13,28566591.69
14/1/2018,2018,1,14,1,1,3,14,1338910.43
15/1/2018,2018,1,15,1,2,3,15,192521438.6
16/1/2018,2018,1,16,1,3,3,16,669592203.4
17/1/2018,2018,1,17,1,4,3,17,677677457.2
18/1/2018,2018,1,18,1,5,3,18,43744654.37
19/1/2018,2018,1,19,1,6,3,19,40438551.49
20/1/2018,2018,1,20,1,7,3,20,7016759.75
21/1/2018,2018,1,21,1,1,4,21,1425767.48
22/1/2018,2018,1,22,1,2,4,22,30135520.63
23/1/2018,2018,1,23,1,3,4,23,11975653.18
24/1/2018,2018,1,24,1,4,4,24,12496732.54
25/1/2018,2018,1,25,1,5,4,25,8737571.88
26/1/2018,2018,1,26,1,6,4,26,23038284.54
27/1/2018,2018,1,27,1,7,4,27,4219234.18
28/1/2018,2018,1,28,1,1,5,28,264437.6
29/1/2018,2018,1,29,1,2,5,29,11319207.31
30/1/2018,2018,1,30,1,3,5,30,15297638.42
31/1/2018,2018,1,31,1,4,5,31,46352478.03
1/2/2018,2018,2,1,1,5,5,1,6630066.15
2/2/2018,2018,2,2,1,6,5,2,12070916.78
3/2/2018,2018,2,3,1,7,5,3,2223796.7
4/2/2018,2018,2,4,1,1,6,4,155877.51
5/2/2018,2018,2,5,1,2,6,5,9437810.16
6/2/2018,2018,2,6,1,3,6,6,16556132.95
7/2/2018,2018,2,7,1,4,6,7,21412333.27
8/2/2018,2018,2,8,1,5,6,8,27596013.36
9/2/2018,2018,2,9,1,6,6,9,41265862.2
10/2/2018,2018,2,10,1,7,6,10,16220019.26
11/2/2018,2018,2,11,1,1,7,11,826322.43
12/2/2018,2018,2,12,1,2,7,12,58527451.22
13/2/2018,2018,2,13,1,3,7,13,99352210
14/2/2018,2018,2,14,1,4,7,14,122243529.3
15/2/2018,2018,2,15,1,5,7,15,198035032.4
16/2/2018,2018,2,16,1,6,7,16,359199580.5
17/2/2018,2018,2,17,1,7,7,17,76350252.36
18/2/2018,2018,2,18,1,1,8,18,5675658.77
19/2/2018,2018,2,19,1,2,8,19,614732110.9
20/2/2018,2018,2,20,1,3,8,20,337236255.3
21/2/2018,2018,2,21,1,4,8,21,14555496.18
22/2/2018,2018,2,22,1,5,8,22,12445618.18
23/2/2018,2018,2,23,1,6,8,23,16488153.23
24/2/2018,2018,2,24,1,7,8,24,3754181.04
25/2/2018,2018,2,25,1,1,9,25,253556.58
26/2/2018,2018,2,26,1,2,9,26,14366699.99
27/2/2018,2018,2,27,1,3,9,27,12758609.57
28/2/2018,2018,2,28,1,4,9,28,35887669.26
1/3/2018,2018,3,1,1,5,9,1,10713674.27
2/3/2018,2018,3,2,1,6,9,2,15344141.8
3/3/2018,2018,3,3,1,7,9,3,2773927.5
4/3/2018,2018,3,4,1,1,10,4,465673.2
5/3/2018,2018,3,5,1,2,10,5,8228521.04
6/3/2018,2018,3,6,1,3,10,6,10664464
7/3/2018,2018,3,7,1,4,10,7,20863908.4
8/3/2018,2018,3,8,1,5,10,8,37730142.66
9/3/2018,2018,3,9,1,6,10,9,52669482.05
10/3/2018,2018,3,10,1,7,10,10,12991953.59
11/3/2018,2018,3,11,1,1,11,11,688889.75
12/3/2018,2018,3,12,1,2,11,12,52256706.15
13/3/2018,2018,3,13,1,3,11,13,71410564.88
14/3/2018,2018,3,14,1,4,11,14,136509100.6
15/3/2018,2018,3,15,1,5,11,15,188975626.2
16/3/2018,2018,3,16,1,6,11,16,387105416.1
17/3/2018,2018,3,17,1,7,11,17,74580836.25
18/3/2018,2018,3,18,1,1,12,18,4263530.19
19/3/2018,2018,3,19,1,2,12,19,915063025.9
20/3/2018,2018,3,20,1,3,12,20,45249925.56
21/3/2018,2018,3,21,1,4,12,21,26339890.23
22/3/2018,2018,3,22,1,5,12,22,17158750.57
23/3/2018,2018,3,23,1,6,12,23,18654473.74
24/3/2018,2018,3,24,1,7,12,24,7871244.83
25/3/2018,2018,3,25,1,1,13,25,495370.63
26/3/2018,2018,3,26,1,2,13,26,9804879.09
27/3/2018,2018,3,27,1,3,13,27,14597445.42
28/3/2018,2018,3,28,1,4,13,28,19292132.29
29/3/2018,2018,3,29,1,5,13,29,452093.45
30/3/2018,2018,3,30,1,6,13,30,183156.13
31/3/2018,2018,3,31,1,7,13,31,3300975
1/4/2018,2018,4,1,2,1,14,1,181616.21
2/4/2018,2018,4,2,2,2,14,2,5223914.55
3/4/2018,2018,4,3,2,3,14,3,10617564.47
4/4/2018,2018,4,4,2,4,14,4,5666199.16
5/4/2018,2018,4,5,2,5,14,5,21967916.2
6/4/2018,2018,4,6,2,6,14,6,35659337.83
7/4/2018,2018,4,7,2,7,14,7,6968748.21
8/4/2018,2018,4,8,2,1,15,8,322775.92
9/4/2018,2018,4,9,2,2,15,9,24168908.71
10/4/2018,2018,4,10,2,3,15,10,32761734.51
11/4/2018,2018,4,11,2,4,15,11,72028597.93
12/4/2018,2018,4,12,2,5,15,12,102793238.7
13/4/2018,2018,4,13,2,6,15,13,571932573.1
14/4/2018,2018,4,14,2,7,15,14,31245836.71
