Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,Ventas
2016-06-18,2016,6,18,,7,25,,9551784.013
2016-06-19,2016,6,19,,1,26,,302999.57
2016-06-20,2016,6,20,,2,26,,12438512.83
2016-06-21,2016,6,21,,3,26,,22737008.43
2016-06-22,2016,6,22,,4,26,,10121601.25
2016-06-23,2016,6,23,,5,26,,11441766.62
2016-06-24,2016,6,24,,6,26,,14800781.21
2016-06-25,2016,6,25,,7,26,,2924569.602
2016-06-26,2016,6,26,,1,27,,16368.34
2016-06-27,2016,6,27,,2,27,,8371194.324
2016-06-28,2016,6,28,,3,27,,6812869.586
2016-06-29,2016,6,29,,4,27,,11286491.88
2016-06-30,2016,6,30,,5,27,,33890522.6
2016-07-01,2016,7,1,,6,27,,7101821.568
2016-07-02,2016,7,2,,7,27,,2493172.79
2016-07-03,2016,7,3,,1,28,,27099.66
2016-07-04,2016,7,4,,2,28,,4439532.077
2016-07-05,2016,7,5,,3,28,,6113215.082
2016-07-06,2016,7,6,,4,28,,6013095.139
2016-07-07,2016,7,7,,5,28,,272681150.6
2016-07-08,2016,7,8,,6,28,,17363325.78
2016-07-09,2016,7,9,,7,28,,6869537.916
2016-07-10,2016,7,10,,1,29,,298526.7
2016-07-11,2016,7,11,,2,29,,30634336.31
2016-07-12,2016,7,12,,3,29,,44926220.77
2016-07-13,2016,7,13,,4,29,,60837320.82
2016-07-14,2016,7,14,,5,29,,172810669.7
2016-07-15,2016,7,15,,6,29,,432572692.5
2016-07-16,2016,7,16,,7,29,,68750629.06
2016-07-17,2016,7,17,,1,30,,581699.46
2016-07-18,2016,7,18,,2,30,,487441062.4
2016-07-19,2016,7,19,,3,30,,5653761.06
2016-07-20,2016,7,20,,4,30,,13109871.82
2016-07-21,2016,7,21,,5,30,,12331183.32
2016-07-22,2016,7,22,,6,30,,28186601.29
2016-07-23,2016,7,23,,7,30,,8171756.07
2016-07-24,2016,7,24,,1,31,,100494.31
2016-07-25,2016,7,25,,2,31,,12980833.17
2016-07-26,2016,7,26,,3,31,,15767989.56
2016-07-27,2016,7,27,,4,31,,13061853.32
2016-07-28,2016,7,28,,5,31,,13304912.68
2016-07-29,2016,7,29,,6,31,,20016452.26
2016-07-30,2016,7,30,,7,31,,13512945.52
2016-07-31,2016,7,31,,1,32,,1646837.99
2016-08-01,2016,8,1,,2,32,,1314775.68
2016-08-02,2016,8,2,,3,32,,4894539.697
2016-08-03,2016,8,3,,4,32,,7129580.276
2016-08-04,2016,8,4,,5,32,,5593273.752
2016-08-05,2016,8,5,,6,32,,8615015.532
2016-08-06,2016,8,6,,7,32,,4005207.68
2016-08-07,2016,8,7,,1,33,,54292.79
2016-08-08,2016,8,8,,2,33,,11008495.79
2016-08-09,2016,8,9,,3,33,,27368286.42
2016-08-10,2016,8,10,,4,33,,18527824.2
2016-08-11,2016,8,11,,5,33,,301574553.4
2016-08-12,2016,8,12,,6,33,,114583767.7
2016-08-13,2016,8,13,,7,33,,18208208.84
2016-08-14,2016,8,14,,1,34,,332087.08
2016-08-15,2016,8,15,,2,34,,180375730.3
2016-08-16,2016,8,16,,3,34,,187249417.9
2016-08-17,2016,8,17,,4,34,,307669167.3
2016-08-18,2016,8,18,,5,34,,489860736.1
2016-08-19,2016,8,19,,6,34,,20591149.93
2016-08-20,2016,8,20,,7,34,,2620224.172
2016-08-21,2016,8,21,,1,35,,117347.73
2016-08-22,2016,8,22,,2,35,,10225424.54
2016-08-23,2016,8,23,,3,35,,11471799.12
2016-08-24,2016,8,24,,4,35,,10175454.4
2016-08-25,2016,8,25,,5,35,,18413845.99
2016-08-26,2016,8,26,,6,35,,14417124
2016-08-27,2016,8,27,,7,35,,4731888.5
2016-08-28,2016,8,28,,1,36,,194916.25
2016-08-29,2016,8,29,,2,36,,10723243.94
2016-08-30,2016,8,30,,3,36,,13863037.05
2016-08-31,2016,8,31,,4,36,,21484316.41
2016-09-01,2016,9,1,,5,36,,5755176.623
2016-09-02,2016,9,2,,6,36,,7723821.45
2016-09-03,2016,9,3,,7,36,,4026516.255
2016-09-04,2016,9,4,,1,37,,33153.84
2016-09-05,2016,9,5,,2,37,,3934696.9
2016-09-06,2016,9,6,,3,37,,8860176.083
2016-09-07,2016,9,7,,4,37,,13385372.57
2016-09-08,2016,9,8,,5,37,,26280423.4
2016-09-09,2016,9,9,,6,37,,40230040.43
2016-09-10,2016,9,10,,7,37,,11441464.19
2016-09-11,2016,9,11,,1,38,,300623.01
2016-09-12,2016,9,12,,2,38,,317102134.4
2016-09-13,2016,9,13,,3,38,,156117489.4
2016-09-14,2016,9,14,,4,38,,3320148.26
2016-09-15,2016,9,15,,5,38,,107264.14
2016-09-16,2016,9,16,,6,38,,89486383.6
2016-09-17,2016,9,17,,7,38,,19239863.32
2016-09-18,2016,9,18,,1,39,,290469.62
2016-09-19,2016,9,19,,2,39,,127607295.3
2016-09-20,2016,9,20,,3,39,,195253296.9
2016-09-21,2016,9,21,,4,39,,234696726.9
2016-09-22,2016,9,22,,5,39,,402008533.3
2016-09-23,2016,9,23,,6,39,,18355683.16
2016-09-24,2016,9,24,,7,39,,5500008.778
2016-09-25,2016,9,25,,1,40,,73175.09
2016-09-26,2016,9,26,,2,40,,21084217.23
2016-09-27,2016,9,27,,3,40,,15779473.62
2016-09-28,2016,9,28,,4,40,,6923611.983
2016-09-29,2016,9,29,,5,40,,11529516.31
2016-09-30,2016,9,30,,6,40,,36155096.61
2016-10-01,2016,10,1,,7,40,,1957387.691
2016-10-02,2016,10,2,,1,41,,82387.54
2016-10-03,2016,10,3,,2,41,,6737456.19
2016-10-04,2016,10,4,,3,41,,9712152.598
2016-10-05,2016,10,5,,4,41,,6705499.886
2016-10-06,2016,10,6,,5,41,,8071044.963
2016-10-07,2016,10,7,,6,41,,12791244.22
2016-10-08,2016,10,8,,7,41,,4852140.604
2016-10-09,2016,10,9,,1,42,,94126.08
2016-10-10,2016,10,10,,2,42,,19881708.96
2016-10-11,2016,10,11,,3,42,,41731778.6
2016-10-12,2016,10,12,,4,42,,300680609.7
2016-10-13,2016,10,13,,5,42,,64595895.73
2016-10-14,2016,10,14,,6,42,,206246444.5
2016-10-15,2016,10,15,,7,42,,26909087.14
2016-10-16,2016,10,16,,1,43,,298276.42
2016-10-17,2016,10,17,,2,43,,204421186.4
2016-10-18,2016,10,18,,3,43,,299792780.7
2016-10-19,2016,10,19,,4,43,,449856134.8
2016-10-20,2016,10,20,,5,43,,26418835.12
2016-10-21,2016,10,21,,6,43,,18335799.47
2016-10-22,2016,10,22,,7,43,,9692205.297
2016-10-23,2016,10,23,,1,44,,105643.89
2016-10-24,2016,10,24,,2,44,,14830432.64
2016-10-25,2016,10,25,,3,44,,12176372.53
2016-10-26,2016,10,26,,4,44,,8114080.903
2016-10-27,2016,10,27,,5,44,,11615916.65
2016-10-28,2016,10,28,,6,44,,10405743.16
2016-10-29,2016,10,29,,7,44,,7145327.701
2016-10-30,2016,10,30,,1,45,,349935.88
2016-10-31,2016,10,31,,2,45,,19448838.66
2016-11-01,2016,11,1,,3,45,,8986753.007
2016-11-02,2016,11,2,,4,45,,1641394.38
2016-11-03,2016,11,3,,5,45,,6202696.775
2016-11-04,2016,11,4,,6,45,,6028300.145
2016-11-05,2016,11,5,,7,45,,2579408.347
2016-11-06,2016,11,6,,1,46,,14992.57
2016-11-07,2016,11,7,,2,46,,7728008.094
2016-11-08,2016,11,8,,3,46,,14183182.13
2016-11-09,2016,11,9,,4,46,,21926989.12
2016-11-10,2016,11,10,,5,46,,33186566.11
2016-11-11,2016,11,11,,6,46,,319446611.3
2016-11-12,2016,11,12,,7,46,,11301894.19
2016-11-13,2016,11,13,,1,47,,565197.15
2016-11-14,2016,11,14,,2,47,,73559747.24
2016-11-15,2016,11,15,,3,47,,155511768.4
2016-11-16,2016,11,16,,4,47,,207116973.4
2016-11-17,2016,11,17,,5,47,,368489629.3
2016-11-18,2016,11,18,,6,47,,449601780.4
2016-11-19,2016,11,19,,7,47,,14278164.66
2016-11-20,2016,11,20,,1,48,,953001.67
2016-11-21,2016,11,21,,2,48,,10136660.17
2016-11-22,2016,11,22,,3,48,,12374284.54
2016-11-23,2016,11,23,,4,48,,14629605.62
2016-11-24,2016,11,24,,5,48,,11644945.1
2016-11-25,2016,11,25,,6,48,,11567260.77
2016-11-26,2016,11,26,,7,48,,4748196.146
2016-11-27,2016,11,27,,1,49,,229173.34
2016-11-28,2016,11,28,,2,49,,7614418.432
2016-11-29,2016,11,29,,3,49,,17618208.79
2016-11-30,2016,11,30,,4,49,,24090878.7
2016-12-01,2016,12,1,,5,49,,4988134.145
2016-12-02,2016,12,2,,6,49,,270567720.3
2016-12-03,2016,12,3,,7,49,,2590812.429
2016-12-04,2016,12,4,,1,50,,52164.57
2016-12-05,2016,12,5,,2,50,,4773638.09
2016-12-06,2016,12,6,,3,50,,14296835.84
2016-12-07,2016,12,7,,4,50,,9455897.191
2016-12-08,2016,12,8,,5,50,,352967.05
2016-12-09,2016,12,9,,6,50,,14455692.62
2016-12-10,2016,12,10,,7,50,,4724423.889
2016-12-11,2016,12,11,,1,51,,298193.11
2016-12-12,2016,12,12,,2,51,,27676208.9
2016-12-13,2016,12,13,,3,51,,66898815.3
2016-12-14,2016,12,14,,4,51,,136324011.1
2016-12-15,2016,12,15,,5,51,,356821825.1
2016-12-16,2016,12,16,,6,51,,687674336.2
2016-12-17,2016,12,17,,7,51,,22704199.7
2016-12-18,2016,12,18,,1,52,,285150.57
2016-12-19,2016,12,19,,2,52,,16281902.08
2016-12-20,2016,12,20,,3,52,,28047899.37
2016-12-21,2016,12,21,,4,52,,11996090.61
2016-12-22,2016,12,22,,5,52,,32591973.43
2016-12-23,2016,12,23,,6,52,,11919993.77
2016-12-24,2016,12,24,,7,52,,2823663.237
2016-12-25,2016,12,25,,1,53,,24347.12
2016-12-26,2016,12,26,,2,53,,146926.59
2016-12-27,2016,12,27,,3,53,,270618542.3
2016-12-28,2016,12,28,,4,53,,8241548.589
2016-12-29,2016,12,29,,5,53,,11484158.76
2016-12-30,2016,12,30,,6,53,,22008661.49
2016-12-31,2016,12,31,,7,53,,815975.74
2017-01-01,2017,1,1,,1,1,,26705.15
2017-01-02,2017,1,2,,2,1,,37713.68
2017-01-03,2017,1,3,,3,1,,3767500.458
2017-01-04,2017,1,4,,4,1,,6480959.534
2017-01-05,2017,1,5,,5,1,,10654018.74
2017-01-06,2017,1,6,,6,1,,8316702.762
2017-01-07,2017,1,7,,7,1,,5736909.686
2017-01-08,2017,1,8,,1,2,,121252.43
2017-01-09,2017,1,9,,2,2,,9295548.62
2017-01-10,2017,1,10,,3,2,,16277718.06
2017-01-11,2017,1,11,,4,2,,36021156.99
2017-01-12,2017,1,12,,5,2,,56100812.28
2017-01-13,2017,1,13,,6,2,,132453902.6
2017-01-14,2017,1,14,,7,2,,20646987.32
2017-01-15,2017,1,15,,1,3,,884782.58
2017-01-16,2017,1,16,,2,3,,150998055.5
2017-01-17,2017,1,17,,3,3,,164318682.3
2017-01-18,2017,1,18,,4,3,,235711526.2
2017-01-19,2017,1,19,,5,3,,297848847.1
2017-01-20,2017,1,20,,6,3,,388055593.9
2017-01-21,2017,1,21,,7,3,,13492492.8
2017-01-22,2017,1,22,,1,4,,653670.75
2017-01-23,2017,1,23,,2,4,,10186681.86
2017-01-24,2017,1,24,,3,4,,15115665.14
2017-01-25,2017,1,25,,4,4,,22281110.73
2017-01-26,2017,1,26,,5,4,,11008753.39
2017-01-27,2017,1,27,,6,4,,12901329.04
2017-01-28,2017,1,28,,7,4,,7683526.696
2017-01-29,2017,1,29,,1,5,,85308.3
2017-01-30,2017,1,30,,2,5,,12817528.03
2017-01-31,2017,1,31,,3,5,,33719702.36
2017-02-01,2017,2,1,,4,5,,6498890.61
2017-02-02,2017,2,2,,5,5,,6916381.335
2017-02-03,2017,2,3,,6,5,,8409320.09
2017-02-04,2017,2,4,,7,5,,4224212.83
2017-02-05,2017,2,5,,1,6,,551631.27
2017-02-06,2017,2,6,,2,6,,10967664.37
2017-02-07,2017,2,7,,3,6,,20440026.53
2017-02-08,2017,2,8,,4,6,,32059655.07
2017-02-09,2017,2,9,,5,6,,26146364.86
2017-02-10,2017,2,10,,6,6,,60302940.27
2017-02-11,2017,2,11,,7,6,,21268796.53
2017-02-12,2017,2,12,,1,7,,648828.75
2017-02-13,2017,2,13,,2,7,,57343680.73
2017-02-14,2017,2,14,,3,7,,391695133.2
2017-02-15,2017,2,15,,4,7,,192822251.9
2017-02-16,2017,2,16,,5,7,,335917756.9
2017-02-17,2017,2,17,,6,7,,598831905.4
2017-02-18,2017,2,18,,7,7,,18180891.44
2017-02-19,2017,2,19,,1,8,,217733.83
2017-02-20,2017,2,20,,2,8,,13793664.7
2017-02-21,2017,2,21,,3,8,,13734689.38
2017-02-22,2017,2,22,,4,8,,22826008.68
2017-02-23,2017,2,23,,5,8,,12613072.49
2017-02-24,2017,2,24,,6,8,,16462206.01
2017-02-25,2017,2,25,,7,8,,3776485.855
2017-02-26,2017,2,26,,1,9,,51506.64
2017-02-27,2017,2,27,,2,9,,13618260.41
2017-02-28,2017,2,28,,3,9,,32581247.57
2017-03-01,2017,3,1,,4,9,,11262795.45
2017-03-02,2017,3,2,,5,9,,7979465.286
2017-03-03,2017,3,3,,6,9,,7909582.202
2017-03-04,2017,3,4,,7,9,,4244201.395
2017-03-05,2017,3,5,,1,10,,85847.28
2017-03-06,2017,3,6,,2,10,,9068277.977
2017-03-07,2017,3,7,,3,10,,24920103.32
2017-03-08,2017,3,8,,4,10,,21643629.45
2017-03-09,2017,3,9,,5,10,,30862752.98
2017-03-10,2017,3,10,,6,10,,61071011.49
2017-03-11,2017,3,11,,7,10,,11426048.38
2017-03-12,2017,3,12,,1,11,,394946.78
2017-03-13,2017,3,13,,2,11,,374940932.1
2017-03-14,2017,3,14,,3,11,,136327112.8
2017-03-15,2017,3,15,,4,11,,178315779.7
2017-03-16,2017,3,16,,5,11,,369466838
2017-03-17,2017,3,17,,6,11,,562966584.8
2017-03-18,2017,3,18,,7,11,,20068427
2017-03-19,2017,3,19,,1,12,,412426.15
2017-03-20,2017,3,20,,2,12,,15451724.41
2017-03-21,2017,3,21,,3,12,,18393852.41
2017-03-22,2017,3,22,,4,12,,11825218.68
2017-03-23,2017,3,23,,5,12,,7831146.98
2017-03-24,2017,3,24,,6,12,,11707324.87
2017-03-25,2017,3,25,,7,12,,7842751.84
2017-03-26,2017,3,26,,1,13,,115754.74
2017-03-27,2017,3,27,,2,13,,8096530.56
2017-03-28,2017,3,28,,3,13,,11946795.85
2017-03-29,2017,3,29,,4,13,,11007970.27
2017-03-30,2017,3,30,,5,13,,11956939.25
2017-03-31,2017,3,31,,6,13,,19078550.33
2017-04-01,2017,4,1,,7,13,,2176168.898
2017-04-02,2017,4,2,,1,14,,379429.11
2017-04-03,2017,4,3,,2,14,,7595849.517
2017-04-04,2017,4,4,,3,14,,11806868.98
2017-04-05,2017,4,5,,4,14,,7445559.145
2017-04-06,2017,4,6,,5,14,,17765415.64
2017-04-07,2017,4,7,,6,14,,43541827.76
2017-04-08,2017,4,8,,7,14,,8543804.039
2017-04-09,2017,4,9,,1,15,,138876.87
2017-04-10,2017,4,10,,2,15,,38667388.45
2017-04-11,2017,4,11,,3,15,,49984855.19
2017-04-12,2017,4,12,,4,15,,46427461.06
2017-04-13,2017,4,13,,5,15,,380085.55
2017-04-14,2017,4,14,,6,15,,192121.02
2017-04-15,2017,4,15,,7,15,,599878.99
2017-04-16,2017,4,16,,1,16,,247023.48
2017-04-17,2017,4,17,,2,16,,474624778.7
2017-04-18,2017,4,18,,3,16,,198096571.1
2017-04-19,2017,4,19,,4,16,,360274710.9
2017-04-20,2017,4,20,,5,16,,580424408.5
2017-04-21,2017,4,21,,6,16,,41069475.29
2017-04-22,2017,4,22,,7,16,,8187730.982
2017-04-23,2017,4,23,,1,17,,70088.446
2017-04-24,2017,4,24,,2,17,,8178594.045
2017-04-25,2017,4,25,,3,17,,11970104.52
2017-04-26,2017,4,26,,4,17,,11407966.34
2017-04-27,2017,4,27,,5,17,,12636190.55
2017-04-28,2017,4,28,,6,17,,25743719.95
2017-04-29,2017,4,29,,7,17,,15311430.62
2017-04-30,2017,4,30,,1,18,,616047.34
2017-05-01,2017,5,1,,2,18,,251037.11
2017-05-02,2017,5,2,,3,18,,6642412.74
2017-05-03,2017,5,3,,4,18,,6816362.957
2017-05-04,2017,5,4,,5,18,,6944315.916
2017-05-05,2017,5,5,,6,18,,18372519
2017-05-06,2017,5,6,,7,18,,4549843.988
2017-05-07,2017,5,7,,1,19,,273570.64
2017-05-08,2017,5,8,,2,19,,20098279.68
2017-05-09,2017,5,9,,3,19,,321021247.2
2017-05-10,2017,5,10,,4,19,,62165798.6
2017-05-11,2017,5,11,,5,19,,56340888.05
2017-05-12,2017,5,12,,6,19,,135785720
2017-05-13,2017,5,13,,7,19,,36865040.61
2017-05-14,2017,5,14,,1,20,,673376.58
2017-05-15,2017,5,15,,2,20,,158554709.1
2017-05-16,2017,5,16,,3,20,,356129929.1
2017-05-17,2017,5,17,,4,20,,661245171.6
2017-05-18,2017,5,18,,5,20,,34036368.71
2017-05-19,2017,5,19,,6,20,,13206941.25
2017-05-20,2017,5,20,,7,20,,5574634.834
2017-05-21,2017,5,21,,1,21,,2036415.39
2017-05-22,2017,5,22,,2,21,,11180870.91
2017-05-23,2017,5,23,,3,21,,20822810.41
2017-05-24,2017,5,24,,4,21,,13522272.18
2017-05-25,2017,5,25,,5,21,,11721670.6
2017-05-26,2017,5,26,,6,21,,32214275.61
2017-05-27,2017,5,27,,7,21,,4232676.798
2017-05-28,2017,5,28,,1,22,,58168.26
2017-05-29,2017,5,29,,2,22,,12780861.61
2017-05-30,2017,5,30,,3,22,,4831883.87
2017-05-31,2017,5,31,,4,22,,26071987.34
2017-06-01,2017,6,1,,5,22,,4832641.82
2017-06-02,2017,6,2,,6,22,,7932824.437
2017-06-03,2017,6,3,,7,22,,5720933.999
2017-06-04,2017,6,4,,1,23,,40531.72
2017-06-05,2017,6,5,,2,23,,5825789.042
2017-06-06,2017,6,6,,3,23,,15933487.61
2017-06-07,2017,6,7,,4,23,,20268540.15
2017-06-08,2017,6,8,,5,23,,31800286.18
2017-06-09,2017,6,9,,6,23,,44134843.37
2017-06-10,2017,6,10,,7,23,,9871402.601
2017-06-11,2017,6,11,,1,24,,1050595.3
2017-06-12,2017,6,12,,2,24,,43464650.96
2017-06-13,2017,6,13,,3,24,,365196115.7
2017-06-14,2017,6,14,,4,24,,121078157.9
2017-06-15,2017,6,15,,5,24,,204603097.6
2017-06-16,2017,6,16,,6,24,,378269531.8
2017-06-17,2017,6,17,,7,24,,69717055.3
2017-06-18,2017,6,18,,1,25,,3232768.2
2017-06-19,2017,6,19,,2,25,,536448227.7
2017-06-20,2017,6,20,,3,25,,29768400.64
2017-06-21,2017,6,21,,4,25,,10642237.03
2017-06-22,2017,6,22,,5,25,,26030234.6
2017-06-23,2017,6,23,,6,25,,13160239.24
2017-06-24,2017,6,24,,7,25,,5660196.965
2017-06-25,2017,6,25,,1,26,,164766.71
2017-06-26,2017,6,26,,2,26,,12380147.11
2017-06-27,2017,6,27,,3,26,,8663626.722
2017-06-28,2017,6,28,,4,26,,8250772.555
2017-06-29,2017,6,29,,5,26,,18069643.83
2017-06-30,2017,6,30,,6,26,,29380112.26
2017-07-01,2017,7,1,,7,26,,2828242.08
2017-07-02,2017,7,2,,1,27,,129599.86
2017-07-03,2017,7,3,,2,27,,6001537.612
2017-07-04,2017,7,4,,3,27,,5237146.263
2017-07-05,2017,7,5,,4,27,,5473414.541
2017-07-06,2017,7,6,,5,27,,300251047.3
2017-07-07,2017,7,7,,6,27,,25803820.01
2017-07-08,2017,7,8,,7,27,,5487793.76
2017-07-09,2017,7,9,,1,28,,339228.03
2017-07-10,2017,7,10,,2,28,,17642471.34
2017-07-11,2017,7,11,,3,28,,33291464.75
2017-07-12,2017,7,12,,4,28,,47451896.96
2017-07-13,2017,7,13,,5,28,,85137697.15
2017-07-14,2017,7,14,,6,28,,143149706.6
2017-07-15,2017,7,15,,7,28,,27402204.89
2017-07-16,2017,7,16,,1,29,,733949.91
2017-07-17,2017,7,17,,2,29,,194317819.6
2017-07-18,2017,7,18,,3,29,,205360463
2017-07-19,2017,7,19,,4,29,,13551731.98
2017-07-20,2017,7,20,,5,29,,288393981.3
2017-07-21,2017,7,21,,6,29,,465106958.6
2017-07-22,2017,7,22,,7,29,,18712318.38
2017-07-23,2017,7,23,,1,30,,118844.74
2017-07-24,2017,7,24,,2,30,,10606081.28
2017-07-25,2017,7,25,,3,30,,13980892.77
2017-07-26,2017,7,26,,4,30,,12030013.18
2017-07-27,2017,7,27,,5,30,,14381409.31
2017-07-28,2017,7,28,,6,30,,19263668.9
2017-07-29,2017,7,29,,7,30,,5817286.323
2017-07-30,2017,7,30,,1,31,,157418.24
2017-07-31,2017,7,31,,2,31,,31284330.08
2017-08-01,2017,8,1,,3,31,,1802264.93
2017-08-02,2017,8,2,,4,31,,6836655.637
2017-08-03,2017,8,3,,5,31,,10630272.36
2017-08-04,2017,8,4,,6,31,,9778007.925
2017-08-05,2017,8,5,,7,31,,3498342.108
2017-08-06,2017,8,6,,1,32,,559501.98
2017-08-07,2017,8,7,,2,32,,15203621.82
2017-08-08,2017,8,8,,3,32,,28218223.17
2017-08-09,2017,8,9,,4,32,,35019252.54
2017-08-10,2017,8,10,,5,32,,19380682.69
2017-08-11,2017,8,11,,6,32,,63736592.86
2017-08-12,2017,8,12,,7,32,,12886545.88
2017-08-13,2017,8,13,,1,33,,361668.89
2017-08-14,2017,8,14,,2,33,,425058632.8
2017-08-15,2017,8,15,,3,33,,153235710
2017-08-16,2017,8,16,,4,33,,173645427.7
2017-08-17,2017,8,17,,5,33,,402232817.6
2017-08-18,2017,8,18,,6,33,,544970537
2017-08-19,2017,8,19,,7,33,,5107440.097
2017-08-20,2017,8,20,,1,34,,17211754.55
2017-08-21,2017,8,21,,2,34,,14036495.76
2017-08-22,2017,8,22,,3,34,,20315698.1
2017-08-23,2017,8,23,,4,34,,8016932.156
2017-08-24,2017,8,24,,5,34,,11376150.65
2017-08-25,2017,8,25,,6,34,,25399019.6
2017-08-26,2017,8,26,,7,34,,4251014.853
2017-08-27,2017,8,27,,1,35,,132620.74
2017-08-28,2017,8,28,,2,35,,8073892.233
2017-08-29,2017,8,29,,3,35,,8812783.784
2017-08-30,2017,8,30,,4,35,,13443836.53
2017-08-31,2017,8,31,,5,35,,24621338.54
2017-09-01,2017,9,1,,6,35,,11207809.58
2017-09-02,2017,9,2,,7,35,,2569738.859
2017-09-03,2017,9,3,,1,36,,189437.5
2017-09-04,2017,9,4,,2,36,,10880373.43
2017-09-05,2017,9,5,,3,36,,4390153.363
2017-09-06,2017,9,6,,4,36,,12395380.72
2017-09-07,2017,9,7,,5,36,,29659648.73
2017-09-08,2017,9,8,,6,36,,38862484.7
2017-09-09,2017,9,9,,7,36,,10270326.45
2017-09-10,2017,9,10,,1,37,,251221.01
2017-09-11,2017,9,11,,2,37,,336119970.8
2017-09-12,2017,9,12,,3,37,,80720397.13
2017-09-13,2017,9,13,,4,37,,123614233.3
2017-09-14,2017,9,14,,5,37,,19682123.36
2017-09-15,2017,9,15,,6,37,,325492.6
2017-09-16,2017,9,16,,7,37,,9564673.115
2017-09-17,2017,9,17,,1,38,,332295.07
2017-09-18,2017,9,18,,2,38,,142006692.6
2017-09-19,2017,9,19,,3,38,,175623275
2017-09-20,2017,9,20,,4,38,,182116330.8
2017-09-21,2017,9,21,,5,38,,265630518.5
2017-09-22,2017,9,22,,6,38,,427269717.2
2017-09-23,2017,9,23,,7,38,,7422024.81
2017-09-24,2017,9,24,,1,39,,14707253.81
2017-09-25,2017,9,25,,2,39,,11150691.55
2017-09-26,2017,9,26,,3,39,,11371871.36
2017-09-27,2017,9,27,,4,39,,10253323.64
2017-09-28,2017,9,28,,5,39,,13740788.24
2017-09-29,2017,9,29,,6,39,,28167008.81
2017-09-30,2017,9,30,,7,39,,13797319.95
2017-10-01,2017,10,1,,1,40,,320621.12
2017-10-02,2017,10,2,,2,40,,8672771.635
2017-10-03,2017,10,3,,3,40,,5408774.51
2017-10-04,2017,10,4,,4,40,,9501395.264
2017-10-05,2017,10,5,,5,40,,19601581.52
2017-10-06,2017,10,6,,6,40,,23259813.85
2017-10-07,2017,10,7,,7,40,,4726078.55
2017-10-08,2017,10,8,,1,41,,201601.75
2017-10-09,2017,10,9,,2,41,,22485316.13
2017-10-10,2017,10,10,,3,41,,40550722.2
2017-10-11,2017,10,11,,4,41,,47283884.82
2017-10-12,2017,10,12,,5,41,,370139481.3
2017-10-13,2017,10,13,,6,41,,179819993.5
2017-10-14,2017,10,14,,7,41,,23700322.83
2017-10-15,2017,10,15,,1,42,,638098.59
2017-10-16,2017,10,16,,2,42,,189701779.6
2017-10-17,2017,10,17,,3,42,,342605672.1
2017-10-18,2017,10,18,,4,42,,611394411.5
2017-10-19,2017,10,19,,5,42,,31349154.22
2017-10-20,2017,10,20,,6,42,,21084926.88
2017-10-21,2017,10,21,,7,42,,6106102.084
2017-10-22,2017,10,22,,1,43,,142720.94
2017-10-23,2017,10,23,,2,43,,15550116.45
2017-10-24,2017,10,24,,3,43,,12471957.4
2017-10-25,2017,10,25,,4,43,,7215428.71
2017-10-26,2017,10,26,,5,43,,9569531.437
2017-10-27,2017,10,27,,6,43,,27915616.05
2017-10-28,2017,10,28,,7,43,,3625133.168
2017-10-29,2017,10,29,,1,44,,177012.7
2017-10-30,2017,10,30,,2,44,,15049453.93
2017-10-31,2017,10,31,,3,44,,29276786.46
2017-11-01,2017,11,1,,4,44,,7394947.145
2017-11-02,2017,11,2,,5,44,,3168891.792
2017-11-03,2017,11,3,,6,44,,11867445.74
2017-11-04,2017,11,4,,7,44,,3111886.098
2017-11-05,2017,11,5,,1,45,,60342.12
2017-11-06,2017,11,6,,2,45,,6470053.476
2017-11-07,2017,11,7,,3,45,,307080111.1
2017-11-08,2017,11,8,,4,45,,23138061.26
2017-11-09,2017,11,9,,5,45,,26843837.74
2017-11-10,2017,11,10,,6,45,,58982469.19
2017-11-11,2017,11,11,,7,45,,11152789.59
2017-11-12,2017,11,12,,1,46,,1832287.55
2017-11-13,2017,11,13,,2,46,,91949406.13
2017-11-14,2017,11,14,,3,46,,109960092.6
2017-11-15,2017,11,15,,4,46,,173594104
2017-11-16,2017,11,16,,5,46,,348741443.8
2017-11-17,2017,11,17,,6,46,,682233221
2017-11-18,2017,11,18,,7,46,,27808269.44
2017-11-19,2017,11,19,,1,47,,664819.68
2017-11-20,2017,11,20,,2,47,,12942737.81
2017-11-21,2017,11,21,,3,47,,15794753.15
2017-11-22,2017,11,22,,4,47,,11450009.26
2017-11-23,2017,11,23,,5,47,,9968359.401
2017-11-24,2017,11,24,,6,47,,15907562.58
2017-11-25,2017,11,25,,7,47,,3978829.698
2017-11-26,2017,11,26,,1,48,,132664.21
2017-11-27,2017,11,27,,2,48,,312726051.3
2017-11-28,2017,11,28,,3,48,,17235063.94
2017-11-29,2017,11,29,,4,48,,12080629.38
2017-11-30,2017,11,30,,5,48,,34927211.48
2017-12-01,2017,12,1,,6,48,,11418813.96
2017-12-02,2017,12,2,,7,48,,2419367.271
2017-12-03,2017,12,3,,1,49,,80341.31
2017-12-04,2017,12,4,,2,49,,5311649.24
2017-12-05,2017,12,5,,3,49,,9444071.668
2017-12-06,2017,12,6,,4,49,,18579703.64
2017-12-07,2017,12,7,,5,49,,23787523.76
2017-12-08,2017,12,8,,6,49,,1303247.178
2017-12-09,2017,12,9,,7,49,,7105038.18
